date,date_epoch,close,daily_return,volume,eps_norm,hype_volume,sentiment,bubble_score,position,trade,bubble_confidence
2018-12-31,17896,0.6069999933242798,-0.001,69800.0,0.6789195111034085,-0.09178256006359159,0.16891419331739002,0.6653459770541114,1.0,1,0.0
2019-01-02,17898,0.6389999985694885,0.052718295876674315,39800.0,0.7012686888894621,-0.14338849799627526,0.16581548876300228,0.6506413869209702,1.0,0,0.0
2019-01-03,17899,0.625,-0.022909230987214313,11200.0,0.6902657977598852,-0.19191957975576174,-0.1565727692961643,0.5089502611420027,0.0,1,0.0
2019-01-04,17900,0.6899999976158142,-0.001,39800.0,0.7337914644082304,-0.14364790973620767,0.1811999988555908,0.6875979272495623,1.0,1,0.0
2019-01-07,17903,0.6710000038146973,-0.02753622299531655,19800.0,0.719876281418234,-0.15826944919204738,-0.15826086689859495,0.5616094069142223,1.0,0,0.0
2019-01-08,17904,0.699999988079071,0.04321905230924905,27100.0,0.7375183530329756,-0.1653713817756892,0.1629657156927747,0.6706481004978256,1.0,0,0.0
2019-01-09,17905,0.6899999976158142,-0.014285700905079524,21800.0,0.7293968103185117,-0.1680227329724254,-0.15428571027152385,0.5654951841563568,1.0,0,0.0
2019-01-10,17906,0.7599999904632568,0.10144926534683552,65100.0,0.771242605345394,0.025013969536679802,0.18043477960405063,0.842882817902285,1.0,0,0.0
2019-01-11,17907,0.8799999952316284,0.15789474509759627,104000.0,0.83549023687834,0.19506880326791964,0.19736842352927886,1.0312489262246674,1.0,0,0.0
2019-01-14,17910,0.8500000238418579,-0.03409087676400968,66600.0,0.8177064948488566,0.03095144309572867,-0.1602272630292029,0.7913043261071058,1.0,0,0.0
2019-01-15,17911,0.8550000190734863,0.005882347166332069,24600.0,0.8180626116843194,-0.15201273371939764,0.15176470414989962,0.757183109325711,1.0,0,2.4390243902439024
2019-01-16,17912,0.8650000095367432,0.011695895017749036,16800.0,0.8208470092061851,-0.18111611206300238,0.15350876850532472,0.7401183613136808,1.0,0,4.878048780487805
2019-01-17,17913,1.0399999618530271,0.20231208137212198,861800.0,0.9014022040482569,0.9926466860445796,0.21069362441163658,1.6594629716029536,1.0,0,0.0
2019-01-18,17914,1.0800000429153442,0.03846161781683799,184100.0,0.9156213359875343,0.37089653489842006,0.16153848534505139,1.2237104560199437,1.0,0,4.878048780487805
2019-01-22,17918,1.0,-0.07407411086706317,40700.0,0.8778631983351471,-0.11750621735297498,-0.17222223326011896,0.743942176210029,1.0,0,9.75609756097561
2019-01-23,17919,0.959999978542328,-0.04000002145767201,149600.0,0.8562385193485395,0.25443570772911905,-0.16200000643730159,0.9857435128277323,1.0,0,7.317073170731707
2019-01-24,17920,0.949999988079071,-0.010416656965389737,32700.0,0.8481305829295501,-0.15118324266029765,-0.1531249970896169,0.6963648139404567,1.0,0,9.75609756097561
2019-01-25,17921,0.959999978542328,0.010526305882884612,31200.0,0.8492880864415869,-0.1544614913227895,0.15315789176486538,0.7871124100450939,1.0,0,9.75609756097561
2019-01-28,17924,0.9900000095367432,0.0312500329843417,59900.0,0.8594180683545094,-0.055829312420967045,0.1593750098953025,0.8681500526284233,1.0,0,9.75609756097561
2019-01-29,17925,1.0099999904632568,0.020202000741265103,21100.0,0.8644868893400068,-0.19089614695589502,0.15606060022237953,0.7776777665375942,1.0,0,12.195121951219512
2019-01-30,17926,1.0199999809265137,0.009900980750178201,47200.0,0.8647727024375732,-0.10314166108411342,0.15297029422505345,0.8384646279462098,1.0,0,19.51219512195122
2019-01-31,17927,1.0399999618530271,0.019607824804414697,44400.0,0.8691745859163285,-0.11300951487768093,0.1558823474413244,0.8368326297343491,1.0,0,19.51219512195122
2019-02-01,17928,1.0,-0.0384615031925164,17700.0,0.8468909960182663,-0.20441832981936517,-0.1615384509577549,0.6553366298573843,1.0,0,21.951219512195124
