date,date_epoch,close,daily_return,volume,eps_norm,hype_volume,sentiment,bubble_score,position,trade,bubble_confidence
2019-02-07,17934,24.816802978515625,-0.001,1121700.0,-0.7942401259085711,-0.37733705474960794,-0.1547475610926686,-0.576528455911646,-1.0,1,4.878048780487805
2019-02-08,17935,24.39875602722168,0.015845318539050246,694400.0,-0.8044981538519372,-0.6777514316804469,-0.15505359556171508,-0.37658823034413896,0.0,1,12.195121951219512
2019-02-11,17938,26.20395851135254,-0.001,5071500.0,-0.7469397304460241,0.9943362715676145,0.1721962441296203,-1.391316247304468,-1.0,1,14.634146341463413
2019-02-12,17939,26.23246192932129,-0.001087752369795636,1465500.0,-0.7433343868879623,-0.052654157097675,0.15032632571093868,-0.6613785792063082,-1.0,0,12.195121951219512
2019-02-13,17940,26.146953582763672,0.002259638641161633,976100.0,-0.7430752769500775,-0.4265463829907442,-0.15097789159234848,-0.48978617633426114,0.0,1,12.195121951219512
2019-02-14,17941,26.622005462646484,-0.001,1992600.0,-0.72649810436265,0.36190897521784876,0.1554505609425486,-0.9331992187323797,-1.0,1,17.073170731707318
2019-02-15,17942,27.25857734680176,-0.023911492507521892,1499700.0,-0.705611648491836,-0.027178055510817492,0.15717344775225656,-0.6394349753085868,-1.0,0,14.634146341463413
2019-02-19,17946,28.10417366027832,-0.031021292957380764,2334600.0,-0.679422690824708,0.5715808257464595,0.1593063878872142,-1.0317373524810654,-1.0,0,14.634146341463413
2019-02-20,17947,27.942655563354492,0.005747121366251551,2850000.0,-0.6811132011381736,0.7776265781017571,-0.15172413640987545,-1.2709690467323662,-1.0,0,12.195121951219512
2019-02-21,17948,32.731197357177734,-0.1713703188648681,21750100.0,-0.5569928143387416,0.9997337883087701,0.20141109565946042,-1.1963831374570424,-1.0,0,7.317073170731707
2019-02-22,17949,33.567291259765625,-0.02554425044290487,10784200.0,-0.5349217218949599,0.9478830728899094,0.15766327513287146,-1.151140890378035,-1.0,0,12.195121951219512
2019-02-25,17952,33.5292854309082,0.0011322280538905716,2598200.0,-0.5330904649182912,0.11011006835580754,-0.15033966841616717,-0.6552694132922067,-1.0,0,2.4390243902439024
2019-02-26,17953,33.67179870605469,-0.004250411940336596,2900000.0,-0.527146951410077,0.16866090909914958,0.15127512358210096,-0.5998270507048514,-1.0,0,9.75609756097561
2019-02-27,17954,34.146854400634766,-0.015108414543790194,2407800.0,-0.5137195707113608,0.06554015174188292,0.15423252436313706,-0.5133279196217377,0.0,1,4.878048780487805
2019-02-28,17955,34.032840728759766,-0.001,2816000.0,-0.5136256301494649,0.14833910655426502,-0.15100167649884214,-0.662763507687103,-1.0,1,4.878048780487805
2019-03-01,17956,34.46989059448242,-0.013842003675388903,1211700.0,-0.5011864718946085,-0.17764825917345292,0.15385260110261667,-0.33067691014240647,0.0,1,9.75609756097561
2019-03-04,17959,34.659912109375,0.0,1049200.0,-0.49433728022486284,-0.20882960001056022,0.1516538043342934,-0.30266041891718265,0.0,0,12.195121951219512
2019-03-05,17960,33.78581619262695,-0.0,1434400.0,-0.5113279656848082,-0.1312279950209437,-0.15756576572372452,-0.466738098887265,0.0,0,19.51219512195122
2019-03-06,17961,33.21574783325195,-0.0,1167700.0,-0.5217929674716225,-0.18319126962540067,-0.1550619025107294,-0.44007764948706085,0.0,0,14.634146341463413
2019-03-07,17962,32.82620620727539,-0.0,1774500.0,-0.5282702511520321,-0.059189954787447485,-0.15351828561499312,-0.5328927684853167,0.0,0,17.073170731707318
2019-03-08,17963,32.56967544555664,-0.0,952000.0,-0.5317344054362009,-0.22225271372266078,-0.1523444448021096,-0.42186083927097123,0.0,0,24.390243902439025
2019-03-11,17966,32.588680267333984,0.0,1435100.0,-0.5287499769958387,-0.12410567929458535,0.15017505383321164,-0.3968234853396655,0.0,0,26.82926829268293
2019-03-12,17967,32.83570861816406,0.0,951200.0,-0.5204389060009539,-0.22088818421650044,0.15227405665528923,-0.32013496005281683,0.0,0,26.82926829268293
2019-03-13,17968,33.1777458190918,0.0,1110300.0,-0.5099927035813048,-0.1865791227088047,0.15312498693028231,-0.3334498216060568,0.0,0,39.02439024390244
2019-03-14,17969,32.98772430419922,-0.0,942800.0,-0.31946191964112136,-0.21871209930352514,-0.15171821361157603,-0.2118789142121266,0.0,0,31.70731707317073
2019-03-15,17970,33.08273696899414,0.0,2044100.0,-0.37624783571509574,0.0023944260872492238,0.15086407292529871,-0.33266471209858056,0.0,0,41.46341463414634
2019-03-18,17973,33.4152717590332,0.0,1025500.0,-0.40137692424348126,-0.20221462845561652,0.15301548318403088,-0.21392203936934043,0.0,0,41.46341463414634
2019-03-19,17974,33.07323455810547,-0.0,1092700.0,-0.5238423731899485,-0.18889750560721075,-0.1530707863463831,-0.437535355168816,0.0,0,39.02439024390244
2019-03-20,17975,32.769203186035156,-0.0,660700.0,-0.6432581210958337,-0.2676468152650968,-0.15275780137140352,-0.5017326908216869,0.0,0,51.21951219512195
2019-03-21,17976,33.7003059387207,0.0,1304100.0,-0.5893507678647715,-0.13896691795018423,0.1585241873053753,-0.4445166691080299,0.0,0,51.21951219512195
2019-03-22,17977,31.57206344604492,-0.001,1411700.0,-0.9760765368976609,-0.11416582641936923,-0.16894560687264112,-0.9468441404658948,-1.0,1,51.21951219512195
2019-03-25,17980,31.657573699951172,-0.002708415116813301,1119500.0,-1.0,-0.17470783464135653,0.15081252453504398,-0.8324607583905372,-1.0,0,53.65853658536586
2019-03-26,17981,32.303646087646484,-0.02040814605120267,745000.0,-0.9892334482482656,-0.246752497490322,0.1561224438153608,-0.769669966860432,-1.0,0,56.09756097560976
2019-03-27,17982,32.36065673828125,-0.0017648364051563448,786500.0,-1.0,-0.23580708071004566,0.1505294509215469,-0.7897762082265041,-1.0,0,56.09756097560976
2019-03-28,17983,32.541175842285156,-0.005578351065735898,904500.0,-1.0,-0.2123665330495913,0.15167350531972076,-0.8058413752693698,-1.0,0,51.21951219512195
2019-03-29,17984,33.1207389831543,-0.01781014747832299,1087100.0,-1.0,-0.1728449583940026,0.1553430442434969,-0.8324056158511491,-1.0,0,58.536585365853654
2019-04-01,17987,33.975833892822266,-0.025817506973587756,1305100.0,-0.976204768078879,-0.12913328089575565,0.15774525209207632,-0.8384878958242271,-1.0,0,60.97560975609756
2019-04-02,17988,33.49127960205078,0.014261733569219337,742200.0,-1.0,-0.23350017739606035,-0.15427852007076578,-0.8828334318439874,-1.0,0,56.09756097560976
2019-04-03,17989,33.3012580871582,0.005673760965554275,1094900.0,-1.0,-0.1588050362007513,-0.15170212828966628,-0.934347113146374,-1.0,0,58.536585365853654
2019-04-04,17990,33.51978302001953,-0.006562062378826283,852800.0,-1.0,-0.20528330888597376,0.1519686187136479,-0.8107110981657241,-1.0,0,53.65853658536586
2019-04-05,17991,33.2347526550293,0.008503347555084195,807000.0,-1.0,-0.21344145637647036,-0.15255100426652526,-0.8963562818164283,-1.0,0,51.21951219512195
2019-04-08,17994,32.74069595336914,0.014865665070186496,993300.0,-1.0,-0.17664618636541043,-0.15445969952105595,-0.9226855794005295,-1.0,0,60.97560975609756
2019-04-09,17995,32.60768127441406,0.0040626710911864095,1100800.0,-1.0,-0.15512289436828117,-0.1512188013273559,-0.93677961434041,-1.0,0,56.09756097560976
2019-04-10,17996,33.04473114013672,-0.013403279492479436,856200.0,-1.0,-0.2013884215166007,0.15402098384774382,-0.8128218097840564,-1.0,0,53.65853658536586
2019-04-11,17997,33.83332061767578,-0.023864303031996048,1206700.0,-0.9985356431953244,-0.13330114530849213,0.15715929090959882,-0.8580770542065003,-1.0,0,63.41463414634146
2019-04-12,17998,34.308372497558594,-0.014040947539587068,1390200.0,-1.0,-0.09754351737154779,0.1542122842618761,-0.8854558525613537,-1.0,0,58.536585365853654
2019-04-15,18001,33.6338005065918,0.019662022470311014,978700.0,-1.0,-0.18040158310305918,-0.1558986067410933,-0.9204884738501865,-1.0,0,58.536585365853654
2019-04-16,18002,33.31076431274414,0.009604510610816797,843800.0,-1.0,-0.20547437216529016,-0.15288135318324503,-0.9020323454392705,-1.0,0,58.536585365853654
2019-04-17,18003,33.65279769897461,-0.010267953716679212,672500.0,-1.0,-0.2372954897715268,0.15308038611500377,-0.7879690413254301,-1.0,0,63.41463414634146
2019-04-18,18004,33.61479568481445,0.00012923788684926583,521600.0,-0.1772022399329666,-0.2602259117472011,-0.15033877136605478,-0.04014573311974226,0.0,1,65.85365853658537
2019-04-22,18008,34.01383972167969,0.0,822400.0,-0.16407973043618265,-0.19728710461621699,0.15356132496481753,0.020089640284614477,0.0,0,68.29268292682927
2019-04-23,18009,34.38438034057617,0.0,1319700.0,-0.1552884874167284,-0.09827373259209322,0.15326814574827588,-0.040516430877780396,0.0,0,70.73170731707317
2019-04-24,18010,34.85943603515625,0.0,758500.0,-0.13499740885779862,-0.20744010906078475,0.15414480956069004,0.0564541103529577,0.0,0,73.17073170731707
2019-04-25,18011,34.02334213256836,-0.0,741200.0,-0.2709841182866803,-0.2106622063428569,-0.15719541677390889,-0.17067919887885313,0.0,0,70.73170731707317
2019-04-26,18012,34.72642135620117,0.0,635100.0,-0.2236953800895912,-0.23083489032198382,0.15619938412481646,-0.0152511416267576,0.0,0,73.17073170731707
2019-04-29,18015,34.460391998291016,-0.0,1132300.0,-0.2921983004052595,-0.13475393700569993,-0.1522982157174913,-0.24356000921651694,0.0,0,73.17073170731707
2019-04-30,18016,33.77631378173828,-0.0,953000.0,-0.41169179666666594,-0.1674317742167617,-0.15595534331054614,-0.3412761577080966,0.0,0,73.17073170731707
2019-05-01,18017,33.253753662109375,-0.001,1809200.0,-0.513122863317111,0.0016630691521749717,-0.1546413601230052,-0.560679419760535,-1.0,1,68.29268292682927
2019-05-02,18018,34.308372497558594,-0.03271427942136029,3079400.0,-0.42263473584136063,0.24825927967243677,0.1595142838264081,-0.5485619464641439,0.0,1,70.73170731707317
2019-05-03,18019,35.296485900878906,0.0,2019800.0,-0.34393601712566607,0.03466231968649656,0.15864028222315668,-0.3206075562392666,0.0,0,70.73170731707317
2019-05-06,18022,34.87843704223633,-0.0,1292300.0,-0.43082433492579,-0.11527494739542299,-0.1535531768784283,-0.3961978248125224,0.0,0,70.73170731707317
2019-05-07,18023,33.1207389831543,-0.001,1789700.0,-0.681160041837466,-0.016411010571605184,-0.16511849332830078,-0.7192078824358327,-1.0,1,68.29268292682927
2019-05-08,18024,32.560176849365234,0.01692480756767456,899500.0,-0.7894254609977291,-0.19656140820618084,-0.15507744227030237,-0.6983557079344933,-1.0,0,60.97560975609756
2019-05-09,18025,32.92121887207031,-0.011088453983999713,764600.0,-0.7824386606296337,-0.21099031669713608,0.1533265361951999,-0.5887474780830785,-1.0,0,58.536585365853654
2019-05-10,18026,32.284645080566406,0.019336276520550144,737400.0,-0.9008731747346937,-0.2137943254520402,-0.15580088295616504,-0.797957411805115,-1.0,0,41.46341463414634
2019-05-13,18029,31.42955017089844,0.02648611770499798,832000.0,-1.0,-0.19459455016807076,-0.1579458353114994,-0.9111675654758002,-1.0,0,41.46341463414634
2019-05-14,18030,31.57206344604492,-0.004534372091600458,660600.0,-1.0,-0.2238128675566022,0.15136031162748012,-0.7979228992221344,-1.0,0,43.90243902439025
2019-05-15,18031,31.3060359954834,0.008426039400818652,568500.0,-1.0,-0.23848382502428583,-0.15252781182024558,-0.8788196660290736,-1.0,0,43.90243902439025
2019-05-16,18032,31.182519912719727,0.003945439875603918,838900.0,-1.0,-0.18045918201311864,-0.15118363196268117,-0.9190336621796212,-1.0,0,41.46341463414634
2019-05-17,18033,29.98538589477539,0.03839118907949479,1041700.0,-1.0,-0.13399210967624886,-0.16151735672384843,-0.9546607302437804,-1.0,0,41.46341463414634
2019-05-20,18036,29.880874633789062,0.00348540656948948,761300.0,-1.0,-0.2575756920925894,-0.15104562197084684,-0.8650107021264415,-1.0,0,41.46341463414634
2019-05-21,18037,29.86187171936035,0.0006359557630626345,568900.0,-1.0,-0.5614169178867912,-0.15019078672891878,-0.6520653934979218,-1.0,0,41.46341463414634
2019-05-22,18038,28.79775047302246,0.03563478057699876,927800.0,-1.0,-0.24437720335973695,-0.1606904341730996,-0.8771430879001141,-1.0,0,41.46341463414634
2019-05-23,18039,28.417709350585938,0.013196903098127155,851300.0,-1.0,-0.3121363120288093,-0.15395907092943814,-0.8276923028586649,-1.0,0,46.34146341463415
2019-05-24,18040,28.341699600219727,0.001674731781808548,856100.0,-0.2305450118440227,-0.29419748358820885,-0.15080241953454257,-0.06984749919263927,0.0,1,41.46341463414634
2019-05-28,18044,28.313196182250977,-0.0,1142100.0,-0.17969410769358682,0.09841958599242992,-0.15030171180667506,-0.29367833143029026,0.0,0,43.90243902439025
2019-05-29,18045,28.427209854125977,0.0,1294900.0,-0.10318974742217364,0.30134435794521064,0.15120806218211216,-0.26876837932918746,0.0,0,41.46341463414634
2019-05-30,18046,27.36308860778809,-0.0,1135400.0,-0.24107874342429636,0.08509591742808433,-0.16122995804159201,-0.34901487303643297,0.0,0,43.90243902439025
2019-05-31,18047,26.945043563842773,-0.0,1286700.0,-0.26390086528858275,0.2931578383417577,-0.15458330983688365,-0.5154863450788782,0.0,0,41.46341463414634
2019-06-03,18050,27.09705924987793,0.0,1293400.0,-0.18081752924975195,0.2986155565453532,0.151692508149133,-0.3443406663867593,0.0,0,43.90243902439025
2019-06-04,18051,28.750246047973633,0.0,1091700.0,0.17326535075496965,0.0412152690205812,0.16830294700451473,0.2526069231707309,0.0,0,41.46341463414634
2019-06-05,18052,28.807252883911133,0.0,630800.0,0.23498378203580533,-0.543351310466193,0.15059484884938767,-0.10018368063571348,0.0,0,41.46341463414634
2019-06-06,18053,28.21818733215332,-0.0,1041800.0,0.1796941340464384,-0.013644039660307167,-0.1561345545942717,0.12330293990594185,0.0,0,39.02439024390244
2019-06-07,18054,28.313196182250977,0.0,968900.0,0.24402353891134484,-0.1181949114230922,0.15101008100533866,0.2065901252167819,0.0,0,39.02439024390244
2019-06-10,18057,28.88326072692871,0.0,743600.0,0.3897317586315522,-0.40686538377399006,0.15604027049092145,0.15173807113703558,0.0,0,41.46341463414634
2019-06-11,18058,29.08278465270996,0.0,560400.0,0.4659411968113096,-0.590142078085001,0.15207238297297118,0.09846345704370027,0.0,0,41.46341463414634
2019-06-12,18059,29.1492919921875,0.0,778700.0,0.515164252916364,-0.3413231811146264,0.15068604853632553,0.32144384069702325,0.0,0,36.58536585365854
2019-06-13,18060,31.03050422668457,-0.001,2844800.0,0.8664276878167693,0.9805105164454179,0.16936114504943653,1.6035933928433928,1.0,1,34.146341463414636
2019-06-14,18061,31.581567764282227,0.017758768390356172,1453300.0,0.9850037012236457,0.47005616847923654,0.15532763051710685,1.3606413083142432,1.0,0,29.268292682926827
2019-06-17,18064,31.752582550048828,0.005415018881995248,971100.0,1.0,-0.11303782830665107,0.15162450566459856,0.9663608718847239,1.0,0,29.268292682926827
2019-06-18,18065,32.70269012451172,0.029922214136923087,1467500.0,1.0,0.4770866611855374,0.15897666424107693,1.3816536621021993,1.0,0,29.268292682926827
2019-06-19,18066,32.88321304321289,0.005520124430554496,920300.0,1.0,-0.17025042271671684,0.15165603732916635,0.9263215152970481,1.0,0,29.268292682926827
2019-06-20,18067,33.03522872924805,0.004622896364640194,858100.0,1.0,-0.2412327700232426,0.15138686890939204,0.8765531216565478,1.0,0,34.146341463414636
2019-06-21,18068,32.588680267333984,-0.013517341307787145,1015900.0,0.947095616601589,-0.04927947494679167,-0.15405520239233614,0.866383423421134,1.0,0,34.146341463414636
2019-06-24,18071,33.08273696899414,0.01516037770192824,831400.0,1.0,-0.2805367331338277,0.15454811331057847,0.8499887207994942,1.0,0,34.146341463414636
2019-06-25,18072,33.51978302001953,0.013210698118326869,827000.0,1.0,-0.2839541793830601,0.15396320943549804,0.8474210372625074,1.0,0,39.02439024390244
2019-06-26,18073,32.87371063232422,-0.019274360675588187,888600.0,0.912223531641245,-0.20526769079335938,-0.15578230820267644,0.7218014556250905,1.0,0,43.90243902439025
2019-06-27,18074,33.10173797607422,0.006936465016084359,738700.0,0.9194123510819544,-0.37033398734288653,0.1520809395048253,0.7058028417933815,1.0,0,48.78048780487805
2019-06-28,18075,33.4057731628418,0.009184870806098866,1405800.0,0.9298075415065961,0.4254326621653653,0.15275546124182965,1.2734370433949007,1.0,0,60.97560975609756
2019-07-01,18078,33.20624923706055,-0.00697273785009067,587000.0,-0.37217226170208023,-0.5239479417169003,-0.1517918213550272,-0.05094624890675821,0.0,1,60.97560975609756
2019-07-02,18079,32.75019836425781,-0.0,852200.0,-0.49002048566298173,-0.23916741499880764,-0.15412016608271809,-0.3688393449886318,0.0,0,65.85365853658537
2019-07-03,18080,33.13024139404297,0.0,308600.0,-0.47094339005212893,-0.7211352080734934,0.15348128911060202,0.07989564233249706,0.0,0,58.536585365853654
2019-07-05,18082,33.22525405883789,0.0,436500.0,-0.48929839548929444,-0.6226682867876215,0.1508603559237453,-0.008172487960835771,0.0,0,53.65853658536586
2019-07-08,18085,32.769203186035156,-0.0,677800.0,-0.5856386866975857,-0.3975644443406707,-0.15411780935063843,-0.3535789184643078,0.0,0,46.34146341463415
2019-07-09,18086,33.26325225830078,0.0,580100.0,-0.5255366229200661,-0.48727850239130455,0.15452298827158695,-0.13808477476467682,0.0,0,46.34146341463415
2019-07-10,18087,33.025726318359375,-0.001,1106300.0,-0.5704291690452343,0.11359611613192004,-0.15214223736840524,-0.6955891215480999,-1.0,1,46.34146341463415
2019-07-11,18088,33.73830795288086,-0.02157656209139458,2547000.0,-0.45952752055936774,0.9392745927899694,0.15647296862741836,-1.0700778449241206,-1.0,0,41.46341463414634
2019-07-12,18089,34.02334213256836,-0.008448383958246541,1330000.0,-0.40586369130290634,0.3212654134968317,0.15253451518747396,-0.5849891261944463,-1.0,0,43.90243902439025
2019-07-15,18092,34.545902252197266,-0.016358870906708955,1104400.0,-0.30781484173796103,0.07085373936362378,0.15460766127201267,-0.31103016091089386,0.0,1,39.02439024390244
2019-07-16,18093,34.68841552734375,0.0,865700.0,-0.2579535496705238,-0.20293807705790706,0.15123759924496474,-0.07052561595649945,0.0,0,41.46341463414634
2019-07-17,18094,34.32737731933594,-0.0,667500.0,-0.27448649575400696,-0.41135677558954836,-0.15312241019821057,-0.03247347590078631,0.0,0,34.146341463414636
2019-07-18,18095,34.05184555053711,-0.0,475500.0,-0.2707338630062229,-0.569064149772204,-0.15240797687136698,0.08188864877290977,0.0,0,36.58536585365854
2019-07-19,18096,34.01383972167969,-0.0,670800.0,-0.2242630843514033,-0.38901386434152624,-0.15033483496923258,0.0029461701968953036,0.0,0,36.58536585365854
2019-07-22,18099,33.2917594909668,-0.0,875200.0,-0.2765600793081222,-0.17843248354010838,-0.15636870376841916,-0.1985679519605721,0.0,0,34.146341463414636
2019-07-23,18100,33.60529327392578,0.0,654900.0,-0.16583137753403543,-0.40466398103234963,0.1528253278386568,0.16328100754020633,0.0,0,31.70731707317073
2019-07-24,18101,34.57440185546875,0.0,938200.0,0.04571600969927398,-0.11241229131892848,0.15865139227005257,0.014622823457039816,0.0,0,29.268292682926827
2019-07-25,18102,34.118350982666016,-0.0,597700.0,0.04368095758199123,-0.45388865636733133,-0.1539571259226045,-0.320228239651922,0.0,0,29.268292682926827
2019-07-26,18103,34.260868072509766,0.0,576900.0,0.13025954103091064,-0.46473897981684775,0.1512531416590106,-0.1496818023431796,0.0,0,36.58536585365854
2019-07-29,18106,34.41288757324219,0.0,802700.0,0.21483230083611143,-0.22922259240129322,0.15133113528014547,0.09977582673924981,0.0,0,26.82926829268293
2019-07-30,18107,34.393882751464844,-0.0,629200.0,0.2681352739725734,-0.4207929902128543,-0.15016567765553146,-0.07146952247308405,0.0,0,31.70731707317073
2019-07-31,18108,34.57440185546875,-0.001,1146700.0,0.3431893209071463,0.2669450562433866,0.1515745745135119,0.5755232326315705,1.0,1,36.58536585365854
2019-08-01,18109,33.510284423828125,-0.03077760928703699,1605000.0,0.22019895284710023,0.7138037355353749,-0.1592332827861111,0.6720915828860293,1.0,0,41.46341463414634
2019-08-02,18110,33.00672912597656,-0.016026888207892998,1377800.0,0.16761143201647025,0.5403311556978824,-0.1545080664623679,0.49949082106627757,0.0,1,39.02439024390244
2019-08-05,18113,32.20863723754883,-0.001,1756600.0,0.05256181921085119,0.7962950990702257,-0.15725390163970804,0.5627922180680968,1.0,1,51.21951219512195
2019-08-06,18114,32.00911331176758,-0.007194733552670972,2981300.0,-0.02479560363541319,0.9819726803085298,-0.15185842006580128,-0.7577340058711244,-1.0,1,80.48780487804879
2019-08-07,18115,29.652847290039062,0.07361234904505387,2650600.0,-0.24930352568072958,0.9445237213545148,-0.17208370471351617,-0.9620952420429447,-1.0,0,78.04878048780488
2019-08-08,18116,30.21341133117676,-0.01990422311404816,981800.0,-0.16679254377988909,-0.05688902647755887,0.15567126693421443,-0.08026884516533353,0.0,1,73.17073170731707
2019-08-09,18117,29.84286880493164,-0.0,1012700.0,-0.18697700897833333,-0.029433379864556464,-0.15367925212598646,-0.21247741871093975,0.0,0,73.17073170731707
2019-08-12,18120,27.95215606689453,-0.001,1619500.0,-0.3816360287507077,0.550802903177649,-0.16900667878543227,-0.8179000646106916,-1.0,1,70.73170731707317
2019-08-13,18121,27.771635055541992,0.006458214204318247,2175300.0,-0.38761197490302307,0.8242200450454353,-0.15193746426129548,-1.0101472457132163,-1.0,0,68.29268292682927
2019-08-14,18122,25.852418899536133,0.06910706381412246,1804000.0,-0.6075861512332024,0.6354605484079289,-0.17073211914423672,-1.1036281708620237,-1.0,0,63.41463414634146
2019-08-15,18123,24.892810821533203,0.03711869600024731,1709300.0,-0.7210478994415227,0.5583101613012313,-0.1611356088000742,-1.1602056949924069,-1.0,0,68.29268292682927
2019-08-16,18124,25.14933967590332,-0.01030533900768682,1062800.0,-0.6818635103514652,-0.05457082908576503,0.15309160170230604,-0.5977364494807378,-1.0,0,63.41463414634146
2019-08-19,18127,24.91181182861328,0.009444695182896812,1125900.0,-0.710119843264193,0.00843712417759614,-0.15283340855486904,-0.761875852754971,-1.0,0,68.29268292682927
2019-08-20,18128,24.921314239501953,-0.00038144198238354576,1208600.0,-0.7099316088294136,0.08937233348997048,0.15011443259471505,-0.7274579124939785,-1.0,0,48.78048780487805
2019-08-21,18129,24.436758041381836,0.019443444814481903,891200.0,-0.7783069946769462,-0.2414752876707104,-0.15583303344434457,-0.6560242033407523,-1.0,0,36.58536585365854
2019-08-22,18130,24.18972969055176,0.010108883936721491,1038500.0,-0.8196705096737833,-0.08865080922933169,-0.15303266518101644,-0.803524742767556,-1.0,0,34.146341463414636
2019-08-23,18131,23.458148956298828,0.03024344395789924,1425600.0,-0.9313823228116891,0.3070773749957231,-0.15907303318736976,-1.1940583952649062,-1.0,0,24.390243902439025
2019-08-26,18134,23.648170471191406,-0.008100447961455925,1298100.0,-0.9210193053493869,0.17796290085580804,0.15243013438843678,-0.9998642956319216,-1.0,0,14.634146341463413
2019-08-27,18135,22.897584915161133,0.031739688148165635,1048300.0,-1.0,-0.07917357453334338,-0.1595219064444497,-0.9924350697599945,-1.0,0,4.878048780487805
2019-08-28,18136,22.878583908081055,0.0008298258157128924,997100.0,-1.0,-0.12755875877353345,-0.15024894774471387,-0.9557835531819407,-1.0,0,2.4390243902439024
2019-08-29,18137,23.54365921020508,-0.02906977568175062,802000.0,-0.9374627230884662,-0.31694923235451233,0.15872093270452517,-0.6679819806289501,-1.0,0,2.4390243902439024
